CLASS,EXPIRE_TIME_GMT,FCST_VALID,FCST_VALID_LOCAL,NUM,DAY_IND,TEMP,DEWPT,HI,WC,FEELS_LIKE,ICON_EXTD,WXMAN,ICON_CODE,DOW,PHRASE_12CHAR,PHRASE_22CHAR,PHRASE_32CHAR,SUBPHRASE_PT1,SUBPHRASE_PT2,SUBPHRASE_PT3,POP,PRECIP_TYPE,QPF,SNOW_QPF,RH,WSPD,WDIR,WDIR_CARDINAL,GUST,CLDS,VIS,MSLP,UV_INDEX_RAW,UV_INDEX,UV_WARNING,UV_DESC,GOLF_INDEX,GOLF_CATEGORY,SEVERITY,LATITUDE,LONGITUDE
fod_long_range_hourly,1688134125,1688421600,2023-07-03T17:00:00-0500,81,D,92,70,100,92,100,2800,wx1230,28,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,49,8,163,SSE,,71,10.0,29.87,3.32,3,0,Moderate,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688425200,2023-07-03T18:00:00-0500,82,D,91,70,99,91,99,3000,wx1130,30,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,5,rain,0.0,0.0,50,8,162,SSE,,52,10.0,29.86,1.8,2,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688428800,2023-07-03T19:00:00-0500,83,D,89,70,96,89,96,3000,wx1130,30,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,13,rain,0.0,0.0,53,7,142,SE,,54,10.0,29.86,0.53,1,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688432400,2023-07-03T20:00:00-0500,84,D,86,71,93,86,93,3000,wx1130,30,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,19,rain,0.0,0.0,60,5,150,SSE,,54,10.0,29.88,0.08,0,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688436000,2023-07-03T21:00:00-0500,85,N,83,72,89,83,89,2900,wx1600,29,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,19,rain,0.0,0.0,69,4,130,SE,,54,10.0,29.89,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688439600,2023-07-03T22:00:00-0500,86,N,81,72,87,81,87,2900,wx1600,29,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,20,rain,0.0,0.0,73,4,125,SE,,54,9.0,29.9,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688443200,2023-07-03T23:00:00-0500,87,N,80,72,86,80,86,2900,wx1600,29,Monday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,13,rain,0.0,0.0,76,5,127,SE,,52,10.0,29.91,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688446800,2023-07-04T00:00:00-0500,88,N,79,72,85,79,85,2900,wx1600,29,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,10,rain,0.0,0.0,79,5,144,SE,,46,10.0,29.93,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688450400,2023-07-04T01:00:00-0500,89,N,78,72,84,78,84,2900,wx1600,29,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,11,rain,0.0,0.0,81,6,146,SE,,41,10.0,29.94,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688454000,2023-07-04T02:00:00-0500,90,N,78,72,83,78,83,2900,wx1600,29,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,12,rain,0.0,0.0,79,5,151,SSE,,37,9.0,29.94,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688457600,2023-07-04T03:00:00-0500,91,N,78,71,83,78,83,2900,wx1600,29,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,12,rain,0.0,0.0,80,6,165,SSE,,38,9.0,29.94,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688461200,2023-07-04T04:00:00-0500,92,N,78,71,83,78,83,2900,wx1600,29,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,10,rain,0.0,0.0,80,7,169,S,,43,9.0,29.94,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688464800,2023-07-04T05:00:00-0500,93,N,78,72,82,78,82,2900,wx1600,29,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,17,rain,0.0,0.0,81,7,171,S,,41,9.0,29.95,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688468400,2023-07-04T06:00:00-0500,94,N,77,72,82,77,82,2900,wx1600,29,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,12,rain,0.0,0.0,84,6,180,S,,47,9.0,29.96,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688472000,2023-07-04T07:00:00-0500,95,D,78,73,83,78,83,3000,wx1100,30,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,5,rain,0.0,0.0,84,6,182,S,,50,9.0,29.97,0.1,0,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688475600,2023-07-04T08:00:00-0500,96,D,80,73,86,80,86,3000,wx1130,30,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,5,rain,0.0,0.0,80,8,187,S,,49,10.0,29.98,0.72,1,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688479200,2023-07-04T09:00:00-0500,97,D,83,73,90,83,90,3000,wx1130,30,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,3,rain,0.0,0.0,73,9,200,SSW,,48,10.0,29.99,2.22,2,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688482800,2023-07-04T10:00:00-0500,98,D,86,73,94,86,94,3000,wx1130,30,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,3,rain,0.0,0.0,66,9,197,SSW,,47,10.0,30.0,4.5,4,0,Moderate,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688486400,2023-07-04T11:00:00-0500,99,D,89,73,97,89,97,3000,wx1130,30,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,60,8,192,S,,58,10.0,30.0,6.62,7,0,High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688490000,2023-07-04T12:00:00-0500,100,D,91,72,99,91,99,3000,wx1130,30,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,54,9,193,SSW,16.0,59,10.0,29.99,8.91,9,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688493600,2023-07-04T13:00:00-0500,101,D,92,71,101,92,101,2800,wx1230,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,50,8,185,S,,61,10.0,29.98,10.25,10,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688497200,2023-07-04T14:00:00-0500,102,D,93,70,101,93,101,2800,wx1230,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,48,9,171,S,,61,10.0,29.96,10.15,10,0,Very High,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688500800,2023-07-04T15:00:00-0500,103,D,94,70,102,94,102,2800,wx1230,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,47,9,175,S,,60,10.0,29.94,8.63,9,0,Very High,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688504400,2023-07-04T16:00:00-0500,104,D,93,70,101,93,101,2800,wx1230,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,47,8,169,SSE,,60,10.0,29.92,6.27,6,0,High,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688508000,2023-07-04T17:00:00-0500,105,D,93,70,101,93,101,3000,wx1130,30,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,47,9,170,S,,59,10.0,29.91,3.81,4,0,Moderate,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688511600,2023-07-04T18:00:00-0500,106,D,91,69,98,91,98,3000,wx1130,30,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,3,rain,0.0,0.0,49,9,168,SSE,,47,10.0,29.9,1.96,2,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688515200,2023-07-04T19:00:00-0500,107,D,90,69,96,90,96,3000,wx1130,30,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,8,rain,0.0,0.0,52,9,156,SSE,,45,10.0,29.9,0.58,1,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688518800,2023-07-04T20:00:00-0500,108,D,88,71,94,88,94,3000,wx1130,30,Tuesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,7,rain,0.0,0.0,57,7,159,SSE,,36,10.0,29.91,0.09,0,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688522400,2023-07-04T21:00:00-0500,109,N,85,71,91,85,91,3300,wx1500,33,Tuesday,M Clear,Mostly Clear,Mostly Clear,Mostly,Clear,,6,rain,0.0,0.0,62,6,146,SE,,25,10.0,29.92,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688526000,2023-07-04T22:00:00-0500,110,N,84,71,90,84,90,3100,wx1500,31,Tuesday,Clear,Clear,Clear,Clear,,,4,rain,0.0,0.0,64,6,148,SSE,,19,10.0,29.93,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688529600,2023-07-04T23:00:00-0500,111,N,83,71,88,83,88,3100,wx1500,31,Tuesday,Clear,Clear,Clear,Clear,,,5,rain,0.0,0.0,68,6,149,SSE,,17,10.0,29.95,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688533200,2023-07-05T00:00:00-0500,112,N,82,71,87,82,87,3100,wx1500,31,Wednesday,Clear,Clear,Clear,Clear,,,7,rain,0.0,0.0,71,7,153,SSE,,18,10.0,29.96,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688536800,2023-07-05T01:00:00-0500,113,N,81,71,86,81,86,3300,wx1500,33,Wednesday,M Clear,Mostly Clear,Mostly Clear,Mostly,Clear,,6,rain,0.0,0.0,74,7,162,SSE,,24,10.0,29.96,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688540400,2023-07-05T02:00:00-0500,114,N,80,72,85,80,85,3300,wx1500,33,Wednesday,M Clear,Mostly Clear,Mostly Clear,Mostly,Clear,,8,rain,0.0,0.0,75,7,169,SSE,,28,10.0,29.96,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688544000,2023-07-05T03:00:00-0500,115,N,80,72,85,80,85,2900,wx1600,29,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,9,rain,0.0,0.0,77,7,178,S,,35,10.0,29.96,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688547600,2023-07-05T04:00:00-0500,116,N,80,73,85,80,85,2900,wx1600,29,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,7,rain,0.0,0.0,79,8,184,S,,38,10.0,29.96,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688551200,2023-07-05T05:00:00-0500,117,N,79,73,85,79,85,2900,wx1600,29,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,8,rain,0.0,0.0,81,9,186,S,,34,10.0,29.96,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688554800,2023-07-05T06:00:00-0500,118,N,79,73,84,79,84,3300,wx1500,33,Wednesday,M Clear,Mostly Clear,Mostly Clear,Mostly,Clear,,9,rain,0.0,0.0,83,7,189,S,,27,10.0,29.97,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688558400,2023-07-05T07:00:00-0500,119,D,79,73,84,79,84,3400,wx1000,34,Wednesday,M Sunny,Mostly Sunny,Mostly Sunny,Mostly,Sunny,,5,rain,0.0,0.0,84,7,187,S,,22,10.0,29.97,0.11,0,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688562000,2023-07-05T08:00:00-0500,120,D,81,74,87,81,87,3400,wx1030,34,Wednesday,M Sunny,Mostly Sunny,Mostly Sunny,Mostly,Sunny,,4,rain,0.0,0.0,79,9,192,S,,21,10.0,29.98,0.71,1,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688565600,2023-07-05T09:00:00-0500,121,D,84,74,91,84,91,3400,wx1030,34,Wednesday,M Sunny,Mostly Sunny,Mostly Sunny,Mostly,Sunny,,2,rain,0.0,0.0,73,10,204,SSW,17.0,20,10.0,29.98,2.2,2,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688569200,2023-07-05T10:00:00-0500,122,D,86,74,95,86,95,3200,wx1030,32,Wednesday,Sunny,Sunny,Sunny,Sunny,,,4,rain,0.0,0.0,66,10,202,SSW,18.0,19,10.0,29.98,4.48,4,0,Moderate,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688572800,2023-07-05T11:00:00-0500,123,D,89,73,98,89,98,3400,wx1030,34,Wednesday,M Sunny,Mostly Sunny,Mostly Sunny,Mostly,Sunny,,5,rain,0.0,0.0,60,9,200,SSW,17.0,22,10.0,29.98,7.18,7,0,High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688576400,2023-07-05T12:00:00-0500,124,D,91,72,100,91,100,3000,wx1130,30,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,55,10,201,SSW,17.0,42,10.0,29.97,9.67,10,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688580000,2023-07-05T13:00:00-0500,125,D,93,71,101,93,101,3000,wx1130,30,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,51,8,194,SSW,,44,10.0,29.96,11.14,11,1,Extreme,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688583600,2023-07-05T14:00:00-0500,126,D,93,71,102,93,102,3000,wx1130,30,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,48,9,178,S,,46,10.0,29.94,11.03,11,1,Extreme,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688587200,2023-07-05T15:00:00-0500,127,D,94,70,103,94,103,3000,wx1130,30,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,46,7,180,S,,47,10.0,29.91,9.38,9,0,Very High,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688590800,2023-07-05T16:00:00-0500,128,D,94,70,103,94,103,3000,wx1130,30,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,46,7,174,S,,49,10.0,29.89,6.82,7,0,High,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688594400,2023-07-05T17:00:00-0500,129,D,94,70,102,94,102,3000,wx1130,30,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,45,8,172,S,,51,10.0,29.88,3.81,4,0,Moderate,7.0,Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688598000,2023-07-05T18:00:00-0500,130,D,93,69,100,93,100,3000,wx1130,30,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,10,rain,0.0,0.0,47,8,173,S,,42,10.0,29.86,1.96,2,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688601600,2023-07-05T19:00:00-0500,131,D,92,69,99,92,99,3000,wx1130,30,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,7,rain,0.0,0.0,49,9,163,SSE,,43,10.0,29.86,0.58,1,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688605200,2023-07-05T20:00:00-0500,132,D,89,71,96,89,96,3000,wx1130,30,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,7,rain,0.0,0.0,56,7,168,SSE,,42,10.0,29.87,0.09,0,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688608800,2023-07-05T21:00:00-0500,133,N,86,72,93,86,93,2900,wx1600,29,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,7,rain,0.0,0.0,62,6,160,SSE,,41,10.0,29.88,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688612400,2023-07-05T22:00:00-0500,134,N,84,72,90,84,90,2900,wx1600,29,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,12,rain,0.0,0.0,69,7,159,SSE,,39,10.0,29.89,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688616000,2023-07-05T23:00:00-0500,135,N,82,73,88,82,88,2900,wx1600,29,Wednesday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,14,rain,0.0,0.0,74,7,163,SSE,,34,10.0,29.9,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688619600,2023-07-06T00:00:00-0500,136,N,81,73,87,81,87,3300,wx1500,33,Thursday,M Clear,Mostly Clear,Mostly Clear,Mostly,Clear,,15,rain,0.0,0.0,77,8,161,SSE,,27,10.0,29.91,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688623200,2023-07-06T01:00:00-0500,137,N,80,73,86,80,86,3300,wx1500,33,Thursday,M Clear,Mostly Clear,Mostly Clear,Mostly,Clear,,9,rain,0.0,0.0,79,8,174,S,,22,10.0,29.92,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688626800,2023-07-06T02:00:00-0500,138,N,80,73,86,80,86,3300,wx1500,33,Thursday,M Clear,Mostly Clear,Mostly Clear,Mostly,Clear,,10,rain,0.0,0.0,79,7,178,S,,21,10.0,29.92,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688630400,2023-07-06T03:00:00-0500,139,N,79,73,85,79,85,3300,wx1500,33,Thursday,M Clear,Mostly Clear,Mostly Clear,Mostly,Clear,,11,rain,0.0,0.0,81,7,182,S,,20,10.0,29.91,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688634000,2023-07-06T04:00:00-0500,140,N,79,73,85,79,85,3100,wx1500,31,Thursday,Clear,Clear,Clear,Clear,,,8,rain,0.0,0.0,81,8,182,S,,19,10.0,29.92,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688637600,2023-07-06T05:00:00-0500,141,N,79,73,84,79,84,3100,wx1500,31,Thursday,Clear,Clear,Clear,Clear,,,9,rain,0.0,0.0,83,8,182,S,,15,10.0,29.92,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688641200,2023-07-06T06:00:00-0500,142,N,78,73,84,78,84,3100,wx1500,31,Thursday,Clear,Clear,Clear,Clear,,,10,rain,0.0,0.0,84,7,190,S,,13,10.0,29.93,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688644800,2023-07-06T07:00:00-0500,143,D,78,74,84,78,84,3200,wx1000,32,Thursday,Sunny,Sunny,Sunny,Sunny,,,13,rain,0.0,0.0,86,7,188,S,,12,10.0,29.93,0.1,0,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688648400,2023-07-06T08:00:00-0500,144,D,80,75,87,80,87,3200,wx1030,32,Thursday,Sunny,Sunny,Sunny,Sunny,,,16,rain,0.0,0.0,83,8,192,SSW,,13,10.0,29.94,0.7,1,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688652000,2023-07-06T09:00:00-0500,145,D,83,75,91,83,91,3200,wx1030,32,Thursday,Sunny,Sunny,Sunny,Sunny,,,15,rain,0.0,0.0,77,9,204,SSW,,14,10.0,29.94,2.19,2,0,Low,9.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688655600,2023-07-06T10:00:00-0500,146,D,86,75,95,86,95,3200,wx1030,32,Thursday,Sunny,Sunny,Sunny,Sunny,,,14,rain,0.0,0.0,69,9,204,SSW,,15,10.0,29.94,4.47,4,0,Moderate,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688659200,2023-07-06T11:00:00-0500,147,D,88,74,98,88,98,3000,wx1130,30,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,64,9,203,SSW,,34,10.0,29.94,7.16,7,0,High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688662800,2023-07-06T12:00:00-0500,148,D,90,74,100,90,100,3000,wx1130,30,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,59,9,203,SSW,,35,10.0,29.93,9.65,10,0,Very High,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688666400,2023-07-06T13:00:00-0500,149,D,91,74,102,91,102,3000,wx1130,30,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,24,rain,0.0,0.0,57,8,201,SSW,,38,10.0,29.92,11.12,11,1,Extreme,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688670000,2023-07-06T14:00:00-0500,150,D,92,74,104,92,104,3800,wx2030,38,Thursday,Sct T-Storms,Sct Thunderstorms,Scattered Thunderstorms,Scattered,T-Storms,,36,rain,0.01,0.0,56,9,182,S,,50,9.0,29.9,11.02,11,1,Extreme,4.0,Fair,2,32.3667,-95.4
fod_long_range_hourly,1688134125,1688673600,2023-07-06T15:00:00-0500,151,D,92,74,104,92,104,3800,wx2030,38,Thursday,Sct T-Storms,Sct Thunderstorms,Scattered Thunderstorms,Scattered,T-Storms,,39,rain,0.01,0.0,56,8,185,S,,50,9.0,29.89,9.38,9,0,Very High,4.0,Fair,2,32.3667,-95.4
fod_long_range_hourly,1688134125,1688677200,2023-07-06T16:00:00-0500,152,D,91,74,102,91,102,3800,wx2030,38,Thursday,Sct T-Storms,Sct Thunderstorms,Scattered Thunderstorms,Scattered,T-Storms,,42,rain,0.02,0.0,57,7,177,S,,50,6.0,29.87,6.82,7,0,High,4.0,Fair,2,32.3667,-95.4
fod_long_range_hourly,1688134125,1688680800,2023-07-06T17:00:00-0500,153,D,90,74,101,90,101,3800,wx2030,38,Thursday,Sct T-Storms,Sct Thunderstorms,Scattered Thunderstorms,Scattered,T-Storms,,41,rain,0.02,0.0,58,9,173,S,,51,6.0,29.85,3.81,4,0,Moderate,4.0,Fair,2,32.3667,-95.4
fod_long_range_hourly,1688134125,1688684400,2023-07-06T18:00:00-0500,154,D,90,73,99,90,99,3800,wx2030,38,Thursday,Sct T-Storms,Sct Thunderstorms,Scattered Thunderstorms,Scattered,T-Storms,,41,rain,0.03,0.0,59,9,167,SSE,,53,6.0,29.85,1.8,2,0,Low,4.0,Fair,2,32.3667,-95.4
fod_long_range_hourly,1688134125,1688688000,2023-07-06T19:00:00-0500,155,D,88,73,96,88,96,3000,wx1130,30,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,19,rain,0.0,0.0,63,10,153,SSE,17.0,53,10.0,29.84,0.53,1,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688691600,2023-07-06T20:00:00-0500,156,D,86,74,94,86,94,3000,wx1130,30,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,18,rain,0.0,0.0,68,8,149,SSE,,52,10.0,29.84,0.08,0,0,Low,8.0,Very Good,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688695200,2023-07-06T21:00:00-0500,157,N,82,74,90,82,90,2900,wx1600,29,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,17,rain,0.0,0.0,77,7,137,SE,,44,10.0,29.86,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688698800,2023-07-06T22:00:00-0500,158,N,82,75,89,82,89,2900,wx1600,29,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,21,rain,0.0,0.0,79,6,131,SE,,36,10.0,29.87,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688702400,2023-07-06T23:00:00-0500,159,N,80,75,87,80,87,2900,wx1600,29,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,22,rain,0.0,0.0,83,6,139,SE,,33,10.0,29.88,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688706000,2023-07-07T00:00:00-0500,160,N,80,75,87,80,87,2900,wx1600,29,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,22,rain,0.0,0.0,86,6,147,SSE,,34,9.0,29.89,0.0,0,0,Low,,,1,32.3667,-95.4
fod_long_range_hourly,1688134125,1688709600,2023-07-07T01:00:00-0500,161,N,79,75,85,79,85,3709,wx2030,47,Friday,Iso T-Storms,Isolated Thunderstorms,Isolated Thunderstorms,Isolated,T-Storms,,32,rain,0.01,0.0,89,6,157,SSE,,36,9.0,29.9,0.0,0,0,Low,,,2,32.3667,-95.4
fod_long_range_hourly,1688134125,1688713200,2023-07-07T02:00:00-0500,162,N,78,75,85,78,85,3709,wx2000,47,Friday,Iso T-Storms,Isolated Thunderstorms,Isolated Thunderstorms,Isolated,T-Storms,,31,rain,0.01,0.0,88,4,163,SSE,,41,9.0,29.9,0.0,0,0,Low,,,2,32.3667,-95.4
fod_long_range_hourly,1688134125,1688716800,2023-07-07T03:00:00-0500,163,N,78,75,84,78,84,3709,wx2000,47,Friday,Iso T-Storms,Isolated Thunderstorms,Isolated Thunderstorms,Isolated,T-Storms,,30,rain,0.0,0.0,90,4,166,SSE,,46,9.0,29.9,0.0,0,0,Low,,,2,32.3667,-95.4
